uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
CE,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,OUTRAS,DOMICILIO,"40 - 49",F,13
DF,OUTRAS,DOMICILIO,"40 - 49",M,44
DF,OUTRAS,HOSPITAL,"40 - 49",F,104
DF,OUTRAS,HOSPITAL,"40 - 49",M,147
DF,OUTRAS,OUTRO,"40 - 49",F,8
DF,OUTRAS,OUTRO,"40 - 49",M,12
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
DF,OUTRAS,VIA_PUBLICA,"40 - 49",M,11
DF,COVID,HOSPITAL,"40 - 49",F,2
DF,COVID,HOSPITAL,"40 - 49",M,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,INDETERMINADA,HOSPITAL,"40 - 49",F,2
DF,INDETERMINADA,HOSPITAL,"40 - 49",M,9
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,3
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,8
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,16
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
DF,PNEUMONIA,HOSPITAL,"40 - 49",F,36
DF,PNEUMONIA,HOSPITAL,"40 - 49",M,45
DF,PNEUMONIA,OUTRO,"40 - 49",M,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,SEPTICEMIA,HOSPITAL,"40 - 49",F,43
DF,SEPTICEMIA,HOSPITAL,"40 - 49",M,49
DF,SEPTICEMIA,OUTRO,"40 - 49",F,4
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,SRAG,HOSPITAL,"40 - 49",F,3
ES,OUTRAS,DOMICILIO,"40 - 49",F,46
ES,OUTRAS,DOMICILIO,"40 - 49",M,67
ES,OUTRAS,HOSPITAL,"40 - 49",F,119
ES,OUTRAS,HOSPITAL,"40 - 49",M,135
ES,OUTRAS,IGNORADO,"40 - 49",F,2
ES,OUTRAS,IGNORADO,"40 - 49",M,1
ES,OUTRAS,OUTRO,"40 - 49",F,6
ES,OUTRAS,OUTRO,"40 - 49",M,28
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,11
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
ES,OUTRAS,VIA_PUBLICA,"40 - 49",F,6
ES,OUTRAS,VIA_PUBLICA,"40 - 49",M,40
ES,COVID,HOSPITAL,"40 - 49",F,2
ES,COVID,HOSPITAL,"40 - 49",M,1
ES,INDETERMINADA,HOSPITAL,"40 - 49",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,8
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,16
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,14
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,1
ES,PNEUMONIA,DOMICILIO,"40 - 49",M,4
ES,PNEUMONIA,HOSPITAL,"40 - 49",F,38
ES,PNEUMONIA,HOSPITAL,"40 - 49",M,63
ES,PNEUMONIA,OUTRO,"40 - 49",F,1
ES,PNEUMONIA,OUTRO,"40 - 49",M,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
ES,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
ES,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
ES,SEPTICEMIA,HOSPITAL,"40 - 49",F,51
ES,SEPTICEMIA,HOSPITAL,"40 - 49",M,52
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
ES,SRAG,DOMICILIO,"40 - 49",M,1
ES,SRAG,HOSPITAL,"40 - 49",F,1
ES,SRAG,HOSPITAL,"40 - 49",M,1
GO,OUTRAS,DOMICILIO,"40 - 49",F,41
GO,OUTRAS,DOMICILIO,"40 - 49",M,90
GO,OUTRAS,HOSPITAL,"40 - 49",F,161
GO,OUTRAS,HOSPITAL,"40 - 49",M,212
GO,OUTRAS,IGNORADO,"40 - 49",F,9
GO,OUTRAS,IGNORADO,"40 - 49",M,27
GO,OUTRAS,OUTRO,"40 - 49",F,24
GO,OUTRAS,OUTRO,"40 - 49",M,59
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,48
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,44
GO,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
GO,OUTRAS,VIA_PUBLICA,"40 - 49",M,35
GO,COVID,HOSPITAL,"40 - 49",F,2
GO,COVID,HOSPITAL,"40 - 49",M,1
GO,COVID,OUTRO,"40 - 49",F,1
GO,COVID,OUTRO,"40 - 49",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
GO,INDETERMINADA,DOMICILIO,"40 - 49",M,1
GO,INDETERMINADA,HOSPITAL,"40 - 49",F,1
GO,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
GO,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,15
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,35
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,21
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
GO,PNEUMONIA,DOMICILIO,"40 - 49",F,1
GO,PNEUMONIA,DOMICILIO,"40 - 49",M,6
GO,PNEUMONIA,HOSPITAL,"40 - 49",F,46
GO,PNEUMONIA,HOSPITAL,"40 - 49",M,70
GO,PNEUMONIA,IGNORADO,"40 - 49",F,1
GO,PNEUMONIA,IGNORADO,"40 - 49",M,3
GO,PNEUMONIA,OUTRO,"40 - 49",F,1
GO,PNEUMONIA,OUTRO,"40 - 49",M,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,10
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,17
GO,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
GO,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
GO,SEPTICEMIA,HOSPITAL,"40 - 49",F,73
GO,SEPTICEMIA,HOSPITAL,"40 - 49",M,73
GO,SEPTICEMIA,IGNORADO,"40 - 49",F,3
GO,SEPTICEMIA,IGNORADO,"40 - 49",M,2
GO,SEPTICEMIA,OUTRO,"40 - 49",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,6
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
GO,SRAG,HOSPITAL,"40 - 49",F,1
GO,SRAG,HOSPITAL,"40 - 49",M,3
GO,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,OUTRAS,DOMICILIO,"40 - 49",F,41
MA,OUTRAS,DOMICILIO,"40 - 49",M,58
MA,OUTRAS,HOSPITAL,"40 - 49",F,154
MA,OUTRAS,HOSPITAL,"40 - 49",M,176
MA,OUTRAS,IGNORADO,"40 - 49",F,2
MA,OUTRAS,IGNORADO,"40 - 49",M,3
MA,OUTRAS,OUTRO,"40 - 49",F,10
MA,OUTRAS,OUTRO,"40 - 49",M,30
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
MA,OUTRAS,VIA_PUBLICA,"40 - 49",F,5
MA,OUTRAS,VIA_PUBLICA,"40 - 49",M,18
MA,COVID,HOSPITAL,"40 - 49",F,1
MA,COVID,HOSPITAL,"40 - 49",M,1
MA,COVID,OUTRO,"40 - 49",M,1
MA,INDETERMINADA,DOMICILIO,"40 - 49",F,1
MA,INDETERMINADA,DOMICILIO,"40 - 49",M,5
MA,INDETERMINADA,HOSPITAL,"40 - 49",F,1
MA,INDETERMINADA,HOSPITAL,"40 - 49",M,1
MA,INDETERMINADA,IGNORADO,"40 - 49",M,1
MA,INDETERMINADA,OUTRO,"40 - 49",F,1
MA,INDETERMINADA,OUTRO,"40 - 49",M,3
MA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,31
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,38
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,PNEUMONIA,DOMICILIO,"40 - 49",F,3
MA,PNEUMONIA,HOSPITAL,"40 - 49",F,45
MA,PNEUMONIA,HOSPITAL,"40 - 49",M,48
MA,PNEUMONIA,IGNORADO,"40 - 49",M,1
MA,PNEUMONIA,OUTRO,"40 - 49",F,1
MA,PNEUMONIA,OUTRO,"40 - 49",M,1
MA,SEPTICEMIA,DOMICILIO,"40 - 49",M,7
MA,SEPTICEMIA,HOSPITAL,"40 - 49",F,51
MA,SEPTICEMIA,HOSPITAL,"40 - 49",M,46
MA,SEPTICEMIA,IGNORADO,"40 - 49",M,1
MA,SEPTICEMIA,OUTRO,"40 - 49",F,2
MA,SEPTICEMIA,OUTRO,"40 - 49",M,2
MA,SRAG,DOMICILIO,"40 - 49",M,1
MA,SRAG,HOSPITAL,"40 - 49",F,5
MA,SRAG,HOSPITAL,"40 - 49",M,1
MG,OUTRAS,DOMICILIO,"40 - 49",F,218
MG,OUTRAS,DOMICILIO,"40 - 49",I,1
MG,OUTRAS,DOMICILIO,"40 - 49",M,437
MG,OUTRAS,HOSPITAL,"40 - 49",F,605
MG,OUTRAS,HOSPITAL,"40 - 49",M,739
MG,OUTRAS,IGNORADO,"40 - 49",F,12
MG,OUTRAS,IGNORADO,"40 - 49",I,7
MG,OUTRAS,IGNORADO,"40 - 49",M,25
MG,OUTRAS,OUTRO,"40 - 49",F,31
MG,OUTRAS,OUTRO,"40 - 49",M,98
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,71
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,98
MG,OUTRAS,VIA_PUBLICA,"40 - 49",F,14
MG,OUTRAS,VIA_PUBLICA,"40 - 49",M,101
MG,COVID,DOMICILIO,"40 - 49",M,1
MG,COVID,HOSPITAL,"40 - 49",F,5
MG,COVID,HOSPITAL,"40 - 49",M,7
MG,INDETERMINADA,DOMICILIO,"40 - 49",F,5
MG,INDETERMINADA,DOMICILIO,"40 - 49",M,34
MG,INDETERMINADA,HOSPITAL,"40 - 49",F,7
MG,INDETERMINADA,HOSPITAL,"40 - 49",M,7
MG,INDETERMINADA,IGNORADO,"40 - 49",I,1
MG,INDETERMINADA,OUTRO,"40 - 49",F,2
MG,INDETERMINADA,OUTRO,"40 - 49",M,7
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,7
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,12
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,18
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,100
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,116
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",I,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",I,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,14
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,15
MG,PNEUMONIA,DOMICILIO,"40 - 49",F,2
MG,PNEUMONIA,DOMICILIO,"40 - 49",M,11
MG,PNEUMONIA,HOSPITAL,"40 - 49",F,156
MG,PNEUMONIA,HOSPITAL,"40 - 49",M,228
MG,PNEUMONIA,IGNORADO,"40 - 49",F,3
MG,PNEUMONIA,IGNORADO,"40 - 49",M,2
MG,PNEUMONIA,OUTRO,"40 - 49",F,1
MG,PNEUMONIA,OUTRO,"40 - 49",M,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,15
MG,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
MG,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
MG,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
MG,SEPTICEMIA,HOSPITAL,"40 - 49",F,257
MG,SEPTICEMIA,HOSPITAL,"40 - 49",M,340
MG,SEPTICEMIA,IGNORADO,"40 - 49",F,2
MG,SEPTICEMIA,IGNORADO,"40 - 49",M,3
MG,SEPTICEMIA,OUTRO,"40 - 49",F,3
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,13
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,11
MG,SRAG,HOSPITAL,"40 - 49",F,4
MG,SRAG,HOSPITAL,"40 - 49",M,10
MG,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MS,OUTRAS,DOMICILIO,"40 - 49",F,30
MS,OUTRAS,DOMICILIO,"40 - 49",M,49
MS,OUTRAS,HOSPITAL,"40 - 49",F,78
MS,OUTRAS,HOSPITAL,"40 - 49",M,87
MS,OUTRAS,OUTRO,"40 - 49",F,5
MS,OUTRAS,OUTRO,"40 - 49",M,11
MS,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
MS,OUTRAS,VIA_PUBLICA,"40 - 49",M,14
MS,COVID,HOSPITAL,"40 - 49",F,3
MS,COVID,HOSPITAL,"40 - 49",M,3
MS,INDETERMINADA,DOMICILIO,"40 - 49",M,3
MS,INDETERMINADA,HOSPITAL,"40 - 49",F,2
MS,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
MS,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,8
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,17
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,13
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
MS,PNEUMONIA,DOMICILIO,"40 - 49",F,2
MS,PNEUMONIA,DOMICILIO,"40 - 49",M,2
MS,PNEUMONIA,HOSPITAL,"40 - 49",F,37
MS,PNEUMONIA,HOSPITAL,"40 - 49",M,45
MS,PNEUMONIA,OUTRO,"40 - 49",M,1
MS,PNEUMONIA,POSTO_SAUDE,"40 - 49",M,1
MS,SEPTICEMIA,HOSPITAL,"40 - 49",F,32
MS,SEPTICEMIA,HOSPITAL,"40 - 49",M,37
MS,SRAG,HOSPITAL,"40 - 49",F,2
MT,OUTRAS,DOMICILIO,"40 - 49",F,13
MT,OUTRAS,DOMICILIO,"40 - 49",I,1
MT,OUTRAS,DOMICILIO,"40 - 49",M,45
MT,OUTRAS,HOSPITAL,"40 - 49",F,66
MT,OUTRAS,HOSPITAL,"40 - 49",I,1
MT,OUTRAS,HOSPITAL,"40 - 49",M,76
MT,OUTRAS,IGNORADO,"40 - 49",F,41
MT,OUTRAS,IGNORADO,"40 - 49",M,84
MT,OUTRAS,OUTRO,"40 - 49",F,13
MT,OUTRAS,OUTRO,"40 - 49",M,25
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
MT,OUTRAS,VIA_PUBLICA,"40 - 49",F,1
MT,OUTRAS,VIA_PUBLICA,"40 - 49",M,11
MT,COVID,HOSPITAL,"40 - 49",F,1
MT,COVID,HOSPITAL,"40 - 49",M,1
MT,COVID,IGNORADO,"40 - 49",F,1
MT,COVID,IGNORADO,"40 - 49",M,2
MT,COVID,OUTRO,"40 - 49",M,1
MT,INDETERMINADA,IGNORADO,"40 - 49",M,2
MT,INDETERMINADA,OUTRO,"40 - 49",M,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,16
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,20
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,4
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,11
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
MT,PNEUMONIA,DOMICILIO,"40 - 49",F,1
MT,PNEUMONIA,DOMICILIO,"40 - 49",M,4
MT,PNEUMONIA,HOSPITAL,"40 - 49",F,27
MT,PNEUMONIA,HOSPITAL,"40 - 49",M,28
MT,PNEUMONIA,IGNORADO,"40 - 49",F,3
MT,PNEUMONIA,IGNORADO,"40 - 49",M,16
MT,PNEUMONIA,OUTRO,"40 - 49",F,2
MT,PNEUMONIA,OUTRO,"40 - 49",M,2
MT,SEPTICEMIA,HOSPITAL,"40 - 49",F,27
MT,SEPTICEMIA,HOSPITAL,"40 - 49",M,25
MT,SEPTICEMIA,IGNORADO,"40 - 49",F,18
MT,SEPTICEMIA,IGNORADO,"40 - 49",M,14
MT,SEPTICEMIA,OUTRO,"40 - 49",F,1
MT,SEPTICEMIA,OUTRO,"40 - 49",M,2
MT,SRAG,HOSPITAL,"40 - 49",M,1
PA,OUTRAS,DOMICILIO,"40 - 49",F,55
PA,OUTRAS,DOMICILIO,"40 - 49",M,69
PA,OUTRAS,HOSPITAL,"40 - 49",F,146
PA,OUTRAS,HOSPITAL,"40 - 49",M,174
PA,OUTRAS,IGNORADO,"40 - 49",M,6
PA,OUTRAS,OUTRO,"40 - 49",F,5
PA,OUTRAS,OUTRO,"40 - 49",M,41
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,19
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,24
PA,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
PA,OUTRAS,VIA_PUBLICA,"40 - 49",M,39
PA,COVID,HOSPITAL,"40 - 49",F,4
PA,COVID,HOSPITAL,"40 - 49",M,3
PA,INDETERMINADA,DOMICILIO,"40 - 49",M,2
PA,INDETERMINADA,OUTRO,"40 - 49",M,6
PA,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,2
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,7
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,5
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,43
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,45
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
PA,PNEUMONIA,DOMICILIO,"40 - 49",F,4
PA,PNEUMONIA,DOMICILIO,"40 - 49",M,2
PA,PNEUMONIA,HOSPITAL,"40 - 49",F,47
PA,PNEUMONIA,HOSPITAL,"40 - 49",M,64
PA,PNEUMONIA,IGNORADO,"40 - 49",M,1
PA,PNEUMONIA,OUTRO,"40 - 49",F,1
PA,PNEUMONIA,OUTRO,"40 - 49",M,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,8
PA,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
PA,SEPTICEMIA,HOSPITAL,"40 - 49",F,73
PA,SEPTICEMIA,HOSPITAL,"40 - 49",M,67
PA,SEPTICEMIA,IGNORADO,"40 - 49",F,1
PA,SEPTICEMIA,OUTRO,"40 - 49",F,1
PA,SEPTICEMIA,OUTRO,"40 - 49",M,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,6
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
PA,SRAG,HOSPITAL,"40 - 49",F,3
PA,SRAG,HOSPITAL,"40 - 49",M,2
PB,OUTRAS,DOMICILIO,"40 - 49",F,29
PB,OUTRAS,DOMICILIO,"40 - 49",M,91
PB,OUTRAS,HOSPITAL,"40 - 49",F,100
PB,OUTRAS,HOSPITAL,"40 - 49",M,138
PB,OUTRAS,IGNORADO,"40 - 49",F,1
PB,OUTRAS,IGNORADO,"40 - 49",M,1
PB,OUTRAS,OUTRO,"40 - 49",M,25
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
PB,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
PB,OUTRAS,VIA_PUBLICA,"40 - 49",M,10
PB,COVID,HOSPITAL,"40 - 49",M,1
PB,INDETERMINADA,DOMICILIO,"40 - 49",F,4
PB,INDETERMINADA,DOMICILIO,"40 - 49",M,5
PB,INDETERMINADA,HOSPITAL,"40 - 49",M,1
PB,INDETERMINADA,OUTRO,"40 - 49",M,2
PB,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,7
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,35
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,28
PB,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
PB,PNEUMONIA,DOMICILIO,"40 - 49",F,1
PB,PNEUMONIA,DOMICILIO,"40 - 49",M,4
PB,PNEUMONIA,HOSPITAL,"40 - 49",F,22
PB,PNEUMONIA,HOSPITAL,"40 - 49",M,47
PB,PNEUMONIA,OUTRO,"40 - 49",M,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PB,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
PB,SEPTICEMIA,DOMICILIO,"40 - 49",M,3
PB,SEPTICEMIA,HOSPITAL,"40 - 49",F,42
PB,SEPTICEMIA,HOSPITAL,"40 - 49",M,57
PB,SEPTICEMIA,OUTRO,"40 - 49",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
PB,SRAG,DOMICILIO,"40 - 49",M,1
PB,SRAG,HOSPITAL,"40 - 49",F,5
PB,SRAG,HOSPITAL,"40 - 49",M,4
PE,OUTRAS,DOMICILIO,"40 - 49",F,102
PE,OUTRAS,DOMICILIO,"40 - 49",M,194
PE,OUTRAS,HOSPITAL,"40 - 49",F,298
PE,OUTRAS,HOSPITAL,"40 - 49",M,374
PE,OUTRAS,IGNORADO,"40 - 49",F,4
PE,OUTRAS,IGNORADO,"40 - 49",M,14
PE,OUTRAS,OUTRO,"40 - 49",F,11
PE,OUTRAS,OUTRO,"40 - 49",M,43
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,24
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,45
PE,OUTRAS,VIA_PUBLICA,"40 - 49",F,17
PE,OUTRAS,VIA_PUBLICA,"40 - 49",M,106
PE,COVID,HOSPITAL,"40 - 49",F,4
PE,COVID,HOSPITAL,"40 - 49",M,3
PE,INDETERMINADA,DOMICILIO,"40 - 49",M,6
PE,INDETERMINADA,HOSPITAL,"40 - 49",F,2
PE,INDETERMINADA,HOSPITAL,"40 - 49",M,3
PE,INDETERMINADA,IGNORADO,"40 - 49",M,1
PE,INDETERMINADA,OUTRO,"40 - 49",F,1
PE,INDETERMINADA,OUTRO,"40 - 49",M,5
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
PE,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,13
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,48
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,38
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
